"","titulo","texto"
"107","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Porque no puede haber trato igual entre desiguales, la justicia es darle más al que tiene menos. Esa es la justicia."
"108","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Lo mismo para niñas, niños con discapacidad, por ley van a tener su pensión y todos los estudiantes de familias de escasos recursos económicos en todos los niveles de escolaridad, ya sea preescolar, primaria, secundaria, preparatoria, nivel universitario, el derecho a recibir una beca para que puedan terminar sus estudios. Eso está ya aprobado en el Congreso, en la Cámara de Diputados."
"109","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Y también se aprobó el derecho a la salud, atención médica y medicamentos gratuitos, nada de cuadro básico, sino todos los medicamentos que necesite el pueblo."
"110","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Y lo más importante de esta reforma es que en un transitorio de la Constitución, en un artículo transitorio se establece que estos programas nunca van a tener menos presupuesto del que se ejerció en el año que se autoriza el presupuesto, es decir, para este año son 500 mil millones de pesos aproximadamente, para el año próximo tiene que aumentar, no puede ser menos porque ya está establecido en la Constitución, se elevó lo que se llama Estado de bienestar a rango constitucional. Esta es una gran reforma en beneficio del pueblo."
"111","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Vamos a seguir avanzando, va a aplicarse también en esta zona el programa Sembrando Vida para comuneros, ejidatarios, pequeños propietarios, es un programa que ya desde el año pasado se está impulsando en los estados del sureste."
"112","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","El año pasado se empezó a trabajar en 500 mil hectáreas y se les está dando trabajo a más de 200 mil sembradores, y este año aumenta a otras 500 mil hectáreas, se va a llegar a un millón de hectáreas, y se va a dar trabajo a más de 400 mil sembradores."
"113","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","¿Cómo es este programa?"
"114","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","El que tiene su tierra, ya lo dije, si es ejidatario, pequeño propietario, comunero, se le da un apoyo para que siembre, para que cultive su parcela, son cinco mil pesos mensuales para iniciar."
"115","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","No es empleo temporal, es permanente, desde que se empieza a sembrar hasta que se termine el gobierno que yo represento y todavía se va a garantizar un año más."
"116","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Yo termino, si así lo decide la naturaleza, la ciencia, el Creador, en el 2024, y yo no me voy a reelegir, porque yo soy demócrata, soy maderista, soy partidario del sufragio efectivo no reelección."
"117","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Duro hasta el 24, si llegó, hasta entonces que espero llegar con el apoyo del pueblo, porque también el día que el pueblo ya no me quiera, ese día no sólo voy a llorar, ese día me voy allá a Palenque, Chiapas, porque como decía Juárez: ‘Con el pueblo todo, sin el pueblo nada’."
"118","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Eso que lo tengan también muy en cuenta mis adversarios los conservadores que están ahora muy enojados."
"119","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","No hace falta la violencia, saben que ya promoví una reforma a la Constitución para que haya revocación del mandato."
"120","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","A principios del 22 va a haber una consulta y se le va a preguntar al pueblo ‘¿Quieres que continúe el presidente o que renuncie?’"
"121","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Y el pueblo es el que va a decidir."
"122","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Ya cierro el paréntesis y regreso a decirles que Sembrando Vida es para apoyar y para cultivar la tierra."
"123","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","¿Qué cultivos?"
"124","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Lo que se da en cada región, si es maíz, frijol para empezar, y plantaciones, ya sean árboles frutales o maderables."
"125","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Estanos hablando de cinco años para que puedan las plantaciones, si es café, ya saben a los tres años, el cítrico fresco, tres, cuatro años, cinco, ya están dando las plantas y que quede eso como una herencia para las nuevas generaciones, para los hijos, para los nietos."
"126","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Y lo que queremos es que haya trabajo en las comunidades para que el guerrerense, el mexicano, pueda trabajar y ser feliz donde nació, donde están sus familiares, sus costumbres, sus culturas, que el que quiera irse a buscarse la vida a otras partes se vaya por gusto, no por necesidad. Ese es el propósito de este programa."
"127","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Vamos aquí, en Guerrero, a dar apoyos a 20 mil sembradores y aquí en la Costa Chica va a haber trabajo, aquí en Marquelia, en las comunidades, en los ejidos y así en todos los municipios de la Costa Chica."
"128","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Vamos a trabajar en una primera etapa 50 mil hectáreas en Guerrero, 20 mil sembradores, ya están haciendo los censos para comenzar ya con este programa."
"129","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","También decirle a los que trabajan en el sector salud que vamos a mejorar todos los servicios de salud, escuché las peticiones."
"130","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Nos dejaron el sistema de salud por los suelos, unidades médicas, centros de salud, hospitales abandonados, sin médicos, sin especialistas, sin enfermeras, sin medicinas y estamos ahora levantando todo el Sistema de Salud Pública, y queremos que sea servicio público de atención médica y medicamentos gratuitos."
"131","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Va a venir acá a la Costa Chica Juan Ferrer, por el planteamiento que me están haciendo un hospital aquí en Marquelia, va a estar la próxima semana el director del Instituto de Salud para el Bienestar, porque me hicieron el mismo planteamiento en Ometepec, en Cuaji, es una demanda generalizada de todos los pueblos, estoy seguro que de San Luis Acatlán y de todos los pueblos de esta región."
"132","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Vamos a mejorar el sistema de salud en cuatro aspectos:"
"133","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Primero, que no falten los médicos, que no falten los especialistas, las enfermeras."
"134","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Segundo, que no falten los medicamentos."
"135","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Tercero, que se mejore la situación de las instalaciones en centros de salud, en hospitales."
"136","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Y, cuarto, vamos a ir regularizando la situación de los trabajadores de la salud, se van a ir basificando, porque hay más de 80 mil que están trabajando por contrato de manera eventual."
"137","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Y ya hice el compromiso que en el sexenio los vamos a ir basificando a todos los trabajadores de la salud, sobre eso vamos hacia adelante."
"138","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Les quiero comentar también que ya se autorizó un programa de apoyo a los productores de café, antes el Procampo no llegaba a comunidades indígenas, no era para productores de café, para productores de caña."
"139","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Ahora ya les va a llegar un apoyo a todos los productores y también se incluye a los productores de café. Y vamos a seguir avanzando."
"140","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Todo lo que se consigna… porque tenemos ya un instituto que se llama Instituto para Devolverle al Pueblo lo Robado, estamos haciendo subastas, así se han vendido, en subastas, residencias, carros de lujos, aviones, ranchos, alhajas, dólares."
"141","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Se acuerdan ustedes cómo se escuchaba, se veía, que confiscaban bienes a la delincuencia y nunca se sabía a dónde iban a parar todas esas cosas que se les quitaban a los delincuentes de cuello blanco y a los delincuentes comunes."
"142","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Ahora ya este instituto tiene que vender todo eso que se confisca y entregarlo al pueblo."
"143","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Estamos haciendo caminos de esa manera, en las comunidades más pobres se les está dando recursos, aquí también en toda esta región vamos a ponernos de acuerdo con el gobernador, como lo hicimos ya para el caso de La Montaña, para que se aplique un programa de construcción de caminos como el que estamos realizando en Oaxaca, con la gente, caminos de concreto, bien hechos, caminos que se hacen con la mano de obra, se paga un salario a los trabajadores de la misma comunidad, no se utiliza maquinaria muy sofisticada, sólo revolvedoras, porque ni modo que no sabemos hacer un camino de concreto, es como hacer una calle, es un colado."
"144","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Bueno, hay muchísimos trabajadores, la mayoría sabe trabajar de esta manera, nada más es asesoría técnica y se hace el camino. El presupuesto queda en las mismas comunidades, no se lo lleva una empresa contratista."
"145","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","¿Qué hacían antes?"
"146","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Pues se contrataba un camino, lo ganaba una empresa, esa empresa tenía que dar un moche, un soborno, y para que también la empresa ganara hacía una obra de mala calidad, nada más una capita así de asfalto, con las lluvias volvía a ser de terracería el camino o había derrumbes."
"147","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Ahora queremos que sean buenos caminos de concreto que quede el apoyo en las mismas comunidades."
"148","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","¿Qué cosa es lo que se necesita?"
"149","Versión estenográfica. Diálogo con pueblos indígenas, en Marquelia, Guerrero","Pues que la autoridad local, quienes manejan el presupuesto sea gente honrada, no es para despertar celos y sentimientos, estamos entregando de manera directa a las autoridades de Oaxaca, a las autoridades municipales de usos y costumbres de Oaxaca porque actúan con honestidad, se les entrega el dinero y ellos entregan buenas cuentas. Y ya estoy inaugurando caminos de concreto."
