"","fecha","titulo","texto"
"80","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Conapred lo que hace es que atiende los casos. En muchos casos los resolvemos de inmediato porque tenemos, digamos, como una red bastante aceitada, por decirlo así, en términos de decir: Esto está pasando, esto es una violación de derechos, hay que pararlo ahí; en otros casos, digamos, vamos a las medidas de conciliación y en algunos otros casos vamos a la investigación donde puede haber cuestiones de sanción, como pueden ser disculpas públicas, medidas de reparación, incluso indemnizaciones económicas."
"81","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Conapred es una institución que tiene… ha sido exitosa en muchos de los casos que defiende y por eso hacemos un llamado a la ciudadanía a que ejerza este derecho, para eso está Conapred. Es una institución para el servicio de la ciudadanía y en estos momentos es importante que la tengan presente como un recurso para defender sus derechos si es que se ven vulnerados."
"82","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Por otro lado, quiero hacer mención sobre este esfuerzo interinstitucional que hemos hecho muchas instituciones para que el 911, que es la línea de emergencia, pueda conectar a las personas que en esta etapa de confinamiento puedan estar viviendo algún tipo de depresión, ansiedad, molestia, incertidumbre, digamos, que incluso pueda derivar el algún tipo de pleito, violencia contra las niñas, los niños, las y los adolescentes, las mujeres, las personas adultas mayores, quien esté siendo víctima de este tipo de situación o quien se sienta que puede ser victimario de este tipo de situación, les pedimos que llamen al 911, ahora está vinculada con una red de varias instituciones donde concentramos en un solo mapa todos los servicios de atención que brinda el Estado mexicano a nivel federal y a nivel estatal y que pueden brindar contención psicológica, contención emocional y ayuda legal."
"83","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Es muy importante hacer un uso muy responsable del 911, pero también en todos los casos que se requieran hacer uso de eso que también es un derecho de la ciudadanía y ahí está concentrado"
"84","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Y, bueno, finalmente, decir que estas imágenes, son imágenes de una colección que tiene Conapred que se llama Kipatla que son unos cuentos para niños y niñas, pero son unos cuentos que también son para adultos, porque son realmente hermosos donde nos muestra los diferentes escenarios en los que se enfrentan las personas dependiendo de sus diferentes condiciones."
"85","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Entonces, hay una niña indígena, un chico con discapacidad, una mujer mayor que no tiene acceso al trabajo, un chico que es una persona refugiada y ahí la diversidad de personas."
"86","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Y nosotros lo que queremos mostrar con esta imagen es que la sana distancia es mucho más sana si consideramos la diversidad y la diferencia que existe en nuestro país."
"87","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Y ya por último decir que así como también el doctor Hugo López-Gatell ha dicho que lo que tenemos que hacer es quedarnos en casa para poder aplanar la curva, también lo que yo quiero decir es que tenemos que ser solidarios y solidarias para poder aplanar la curva de la discriminación."
"88","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Muchas gracias."
"89","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","HUGO LÓPEZ-GATELL RAMÍREZ: Muchas gracias, maestra Mónica Maccise."
"90","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Ahorita pasamos a preguntas y respuestas. Quisiera solamente, considerando que hoy es viernes, retomar un poco la perspectiva de la semana."
"91","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Las medidas de mitigación empezaron el 23 de marzo con la Jornada Nacional de Sana Distancia y posteriormente el día 30, una semana después, se ampliaron para tener otra serie de restricciones para que sea más efectiva."
"92","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","En ese sentido, en todo momento, como lo hemos explicado en varias ocasiones, hemos buscado el balance más adecuado entre la necesidad de restringir, de limitar el movimiento y la congregación de las personas, pero conscientes de que esto puede afectar importantemente a la sociedad."
"93","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Cuando hablamos del tema económico como ha ocurrido en todo el mundo estamos identificando un problema que puede implicar que la economía del país tenga importantes afectaciones."
"94","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Pero también, y esto se relaciona directamente con lo que hoy nos expuso la presidenta de Conapred, no todo mundo sufre los mismos impactos con la misma intensidad. En México tenemos, muy desafortunadamente, ya por muchas décadas, una polarización social que tiene que ver con la concentración de la riqueza, con la concentración del acceso a los servicios que garantizan los derechos; y una porción muy grande, la mitad de la población en México, vive en condiciones económicas de pobreza, lo que lleva carencia también en otros aspectos de la vida social."
"95","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Como lo ha señalado el presidente, esto se manifiesta de manera muy directa en las personas que viven al día, que no tienen una capacidad de ahorro y que obviamente pueden tener un mayor impacto con este tipo de medidas."
"96","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Es por esto que fuimos muy cuidadosos en identificar el momento de oportunidad para lograr el máximo impacto de salud y a la vez reducir al máximo estas afectaciones sociales."
"97","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Nos faltan todavía muchas semanas de esta medida y desde luego de la epidemia, pero consideramos que el haber tomado estas medidas ahora en su momento resultará no solamente en una disminución del problema de salud que se va a manifestar por una velocidad más lenta de los contagios, menos casos, menos casos graves y también menos defunciones, sino que además ayudará a que los impactos negativos, sobre la economía y la sociedad, sean menores."
"98","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Lo que hemos hecho es este llamado a en este momento todos tenemos que unir fuerzas para que todas y todos seamos una sola nación que logre el propósito superior, que es proteger a todas y todos los que vivimos en el país, y con ello a la nación."
"99","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Esta reflexión la hago hoy por varias razones:"
"100","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Primera, para hacer un recuento de los últimos 15 días. Tenemos el cierre de escuelas, tenemos el cierre o suspensión temporal de las actividades laborales en todos los sectores, el público, el privado, el social, tenemos la restricción de no congregarnos en espacios de concentración masiva, tanto públicos como privados o sociales, y tenemos también medidas específicas de protección para las personas que son, desde el punto de vista del riesgo de la enfermedad, más vulnerables, y estas son las personas adultas mayores, las mujeres embarazadas, las personas que padecen ciertas enfermedades crónicas que hemos mencionado."
"101","03 de abril de 2020","Versión estenográfica. Conferencia de prensa. Informe diario sobre coronavirus COVID-19 en México","Para lograr el éxito en la mitigación de la epidemia tenemos que tener conciencia clara de lo que estamos haciendo todas y todos juntos, porque esto no es una acción de gobierno, esta es una acción que le corresponde al gobierno orientar, regular con una base científica en las mejores condiciones de aplicación, pero la ejecución depende de todas y todos ustedes."
